address_id,street_name,street_number,postal_code,ward,latitude,longitude,,
15294,CONROY CRES,57,N1G 2V5,5,43.50953786520,-80.25370509350,,
24503,IMPERIAL RD S,30,N1K 1Y5,4,43.52622059990,-80.28627613760,,
8482,GRANGE RD,415,N1E 0C4,1,43.56628764490,-80.22218963910,,
13418,WESTWOOD RD,93,N1H 7J7,4,43.53232781610,-80.28104101030,,
8855,SHACKLETON DR,20,N1E 0C5,1,43.57671300700,-80.22134833420,,
9896,COLLEGE AVE W,302,N1G 4T6,5,43.51964640690,-80.24741716700,,
11892,VICTORIA RD N,129,N1E 2J8,1,43.56218452810,-80.23695949910,,
10492,WYNDHAM ST S,60,N1E 7H7,1,43.54256187820,-80.24217755470,,
4054,BURNS DR,86,N1H 6V9,3,43.55579953350,-80.28279058410,,
6503,WESTWOOD RD,93,N1H 7J7,4,43.53232781610,-80.28104101030,,
26486,VICTORIA RD N,129,N1E 2J8,1,43.56360308160,-80.23763314980,,
25366,WATER ST,295,N1G 2X5,5,43.53032428920,-80.25531943730,,
22552,WESTWOOD RD,89,N1H 7J7,4,43.53230208660,-80.28049881240,,
23355,WATERLOO AVE,358,N1H 7Y3,5,43.53148176490,-80.25960724150,,
23256,ONTARIO ST,26,N1E 7K1,1,43.54499642870,-80.24003654760,,
23910,PAISLEY RD,700,N1K 1A3,4,43.53038270710,-80.27368727730,,
8357,SUMMERFIELD DR,255,N1L 0E1,6,43.51820642560,-80.17943310780,,
22799,RHONDA RD,49,N1H 7A4,4,43.53540043150,-80.28006309940,,
24212,BAGOT ST,107,N1H 8H5,3,43.54352221470,-80.26820048200,,
25625,TERRAVIEW CRES,165,N1G 5A9,6,43.50880852210,-80.21096673160,,
23026,GORDON ST,1550,N1L 1C7,6,43.50814613700,-80.19403681090,,
22287,WOODLAWN RD E,23,N1H 7G6,2,43.56455469410,-80.27304983640,,
25835,GOSLING GDNS,124,N1G 5K6,6,43.50063314350,-80.19199957460,,
25634,GREENGATE RD,31,N1H 6R3,3,43.54282004130,-80.28321081530,,
22350,IMPERIAL RD S,30,N1K 1Y2,4,43.52602174260,-80.28762011300,,
38427,EDINBURGH RD S,920,,6,43.51192212850,-80.21091470670,,
14659,COLLEGE AVE W,302,N1G 4T6,5,43.51940421340,-80.24707266180,,
14214,JANEFIELD AVE,456,N1G 4R8,5,43.51707569530,-80.24256942320,,
15143,ONTARIO ST,26,,1,43.54499642870,-80.24003654760,,
14164,WESTWOOD RD,93,N1H 7J7,4,43.53232781610,-80.28104101030,,
17374,PTARMIGAN DR,39,N1C 1E8,6,43.50060146250,-80.24257445800,,
17203,BAGOT ST,107,N1H 8H5,3,43.54352221470,-80.26820048200,,
24062,TERRAVIEW CRES,165,N1G 5A9,6,43.50845994240,-80.21094877920,,
24068,PTARMIGAN DR,39,N1C 1E8,6,43.50050655580,-80.24154212460,,
20256,COLLEGE AVE W,302,N1G 4T6,5,43.51965762480,-80.24700964510,,
23451,PAISLEY RD,700,N1K 1A3,4,43.53094727850,-80.27520928990,,
23452,LONDON RD W,240,N1H 8N8,3,43.54381915970,-80.26351032560,,
26187,WOODLAWN RD E,527,N1E 5J9,2,43.57800326450,-80.25823010390,,
4733,SILVERCREEK PKY N,40,N1H 7X5,4,43.53411300680,-80.27394678750,,
4874,VICTORIA RD N,129,N1E 2J8,1,43.56268972830,-80.23636703330,,
15445,WATERLOO AVE,358,N1H 7Y3,5,43.53148176490,-80.25960724150,,
17414,COUNTRY CLUB DR,120,N1E 3K7,2,43.57236438890,-80.26988500340,,
15578,WOODLAWN RD E,23,N1H 7G6,2,43.56455469410,-80.27304983640,,
15901,WYNDHAM ST S,60,N1E 7H7,1,43.54256187820,-80.24217755470,,
14902,PTARMIGAN DR,39,N1C 1E8,6,43.50013552850,-80.24244356890,,
14166,WOODLAWN RD E,19,N1H 7B1,2,43.56489356140,-80.27452524670,,
26034,VICTORIA RD N,129,N1E 2J8,1,43.56276557740,-80.23646220900,,
23722,PTARMIGAN DR,39,N1C 1E8,6,43.50019106430,-80.24243523920,,
20244,MARKSAM RD,45,N1H 6Y9,4,43.53597793220,-80.28157486990,,
20490,COUNTRY CLUB DR,120,N1E 3K7,2,43.57217291840,-80.26962130530,,
21110,GORDON ST,941,N1G 4R9,5,43.52247558830,-80.21498642220,,
6480,GORDON ST,1550,N1L 1C7,6,43.50828994780,-80.19372699160,,
6904,WESTWOOD RD,89,N1H 7J7,4,43.53230208660,-80.28049881240,,
7038,GRANGE RD,426,N1E 7E4,1,43.56780633640,-80.22411930130,,
7950,PAISLEY RD,700,N1K 1A3,4,43.53092243800,-80.27354587360,,
28124,WILLOW RD,539,N1H 7G3,4,43.53372082720,-80.28882120050,,
23020,GOSLING GDNS,124,N1G 5K6,6,43.50087240830,-80.19167820160,,
23017,MARKSAM RD,180,N1H 8G5,4,43.53849432720,-80.29206714380,,
24343,BRISTOL ST,281,N1H 8J3,5,43.53273959470,-80.25791941020,,
28315,JANEFIELD AVE,458,N1G 4R8,5,43.51646482430,-80.24268551860,,
24718,MANOR PARK CRES,25,N1G 1A2,5,43.53097213270,-80.25384039150,,
13513,RODGERS RD,66,N1G 4Y5,6,43.51227791810,-80.21587829790,,
13735,GOODWIN DR,43,N1L 0E8,6,43.50315222510,-80.18572126550,,
13739,COLLEGE AVE W,302,N1G 4T6,5,43.51994461290,-80.24644943800,,
14030,GOODWIN DR,39,N1L 0E5,6,43.50424287310,-80.18619701480,,
12846,MARKSAM RD,180,N1H 8G4,4,43.53772281520,-80.29189407840,,
26268,WORTON AVE,2,N1H 7C5,4,43.51402759070,-80.27739194610,,
21545,MOUNTFORD DR,35,N1E 0G6,1,43.56479295030,-80.23273994770,,
23761,PAISLEY RD,700,N1K 1A3,4,43.53074948110,-80.27368499020,,
23198,CHRISTOPHER CRT,8,N1G 4N7,5,43.51096804830,-80.23918334530,,
25761,GORDON ST,784,N1G 5C8,5,43.52626471330,-80.21936264880,,
14812,ONTARIO ST,26,,1,43.54499642870,-80.24003654760,,
15543,WATERLOO AVE,358,N1H 7Y3,5,43.53148176490,-80.25960724150,,
22351,GRANGE RD,415,N1E 0C4,1,43.56628764490,-80.22218963910,,
15366,GORDON ST,1550,N1L 1C7,6,43.50809021940,-80.19345765490,,
13012,JANEFIELD AVE,458,N1G 4R8,5,43.51646482430,-80.24268551860,,
17371,CONROY CRES,91,N1G 2V5,5,43.50903640430,-80.25164733140,,
15392,GORDON ST,1550,N1L 1C7,6,43.50776977600,-80.19390035310,,
15597,COUNTRY CLUB DR,120,N1E 3K7,2,43.57244938000,-80.26928939750,,
17728,BARD BLVD,105,N1L 0E2,6,43.52236730190,-80.18397505930,,
20943,WOODLAWN RD E,19,N1H 7B1,2,43.56489356140,-80.27452524670,,
28319,PTARMIGAN DR,60,N1C 1E5,6,43.49932734480,-80.24467053710,,
23801,COLLEGE AVE W,302,N1G 4T6,5,43.52055829050,-80.24775442930,,
20292,COLLEGE AVE W,302,N1G 4T6,5,43.51984464960,-80.24674503200,,
7487,YORK RD,142,,1,43.54348585800,-80.23565564810,,
11730,GOODWIN DR,45,,6,43.50298186630,-80.18642260610,,
8344,PAISLEY RD,700,N1K 1A3,4,43.53099104330,-80.27315207540,,
8342,MANOR PARK CRES,25,N1G 1A2,5,43.53133115500,-80.25349777840,,
8687,PAISLEY RD,700,N1K 1A3,4,43.53060703420,-80.27324032720,,
6264,WATER ST,295,N1G 2X5,5,43.52954826960,-80.25660206230,,
11591,WATER ST,295,N1G 2X5,5,43.52990482130,-80.25580334560,,
6134,SHACKLETON DR,20,N1E 0C5,1,43.57693025660,-80.22166275490,,
9808,GOODWIN DR,39,N1L 0E5,6,43.50424287310,-80.18619701480,,
9227,WOODLAWN RD E,527,N1E 5J9,2,43.57791884980,-80.25812510510,,
9228,WOODLAWN RD E,19,N1H 7B1,2,43.56489356140,-80.27452524670,,
9573,WATERFORD DR,19,N1L 0G8,6,43.51623890380,-80.17542781010,,
17966,WOODLAWN RD E,98,N1E 1B7,2,43.57158076020,-80.27007640240,,
17964,WILLOW RD,755,N1K 2A2,4,43.52603666590,-80.30239675220,,
17965,CONROY CRES,105,N1G 2V5,5,43.50920095870,-80.25119567440,,
6169,GORDON ST,1055,,6,43.52004976320,-80.20957472810,,
6872,LONDON RD W,240,N1H 8N8,3,43.54336011700,-80.26361604810,,
6240,LONDON RD W,240,N1H 8N8,3,43.54405537570,-80.26373236360,,
7884,GORDON ST,784,N1G 5C8,5,43.52601192630,-80.21983920420,,
8229,BAGOT ST,121,N1H 5T8,3,43.54427802680,-80.26984026000,,
9847,PTARMIGAN DR,60,N1C 1E5,6,43.49953308840,-80.24436152700,,
6789,VICTORIA RD N,427,N1E 5J9,2,43.57757821600,-80.25742230860,,
6068,BAGOT ST,121,N1H 5T8,3,43.54409024730,-80.26898269280,,
9486,EDINBURGH RD S,920,N1G 5C7,6,43.51105269990,-80.21084906670,,
9487,SILVERCREEK PKY N,201,N1H 3T4,3,43.54400005600,-80.28460200470,,
9464,YORK RD,142,,1,43.54323800940,-80.23598645960,,
22750,RHONDA RD,49,N1H 7A4,4,43.53561853210,-80.28043725670,,
22432,SILVERCREEK PKY N,40,N1H 7X5,4,43.53428777060,-80.27350984770,,
22433,LONDON RD W,240,N1H 8N8,3,43.54349194580,-80.26335510660,,
28117,CONROY CRES,53,N1G 2V5,5,43.50971165930,-80.25396082790,,
20285,PAISLEY RD,700,N1K 1A3,4,43.53038911780,-80.27618483560,,
22042,CHRISTOPHER CRT,8,N1G 4N7,5,43.51096804830,-80.23918334530,,
12486,BARD BLVD,105,N1L 0E2,6,43.52133405270,-80.18223380050,,
12752,MARKSAM RD,180,N1H 8G6,4,43.53867287170,-80.29110492260,,
24094,WILLOW RD,539,N1H 7G3,4,43.53395328550,-80.28945657770,,
14395,PAISLEY RD,901,N1K 0A7,4,43.52713337990,-80.28541889000,,
15805,GORDON ST,784,N1G 5C8,5,43.52637054300,-80.21951319870,,
12943,GOODWIN DR,41,N1L 0E7,6,43.50392502350,-80.18556553870,,
12944,WILLOW RD,234,N1H 7C6,3,43.54089307000,-80.27669879590,,
13032,CHRISTOPHER CRT,8,N1G 4N7,5,43.51096804830,-80.23918334530,,
8196,FIFE RD,190,N1H 8L4,4,43.51187056630,-80.27691285660,,
20182,FIFE RD,190,N1H 8L4,4,43.51220730640,-80.27647134770,,
10006,VAUGHAN ST,30,,6,43.51142913280,-80.19829274000,,
10940,WESTWOOD RD,199,N1H 7S1,4,43.53357817890,-80.28242438610,,
20541,GORDON ST,941,N1G 4R9,5,43.52275545820,-80.21460223700,,
21807,GRANGE RD,415,N1E 0C4,1,43.56628764490,-80.22218963910,,
28142,COLLEGE AVE W,302,N1G 4T6,5,43.51993988220,-80.24615263590,,
32896,BURNS DR,91,N1H 6V8,3,43.55643780390,-80.28259686190,,
26136,CARERE CRES,15,,2,43.58153334590,-80.25572201620,,
19185,BURNS DR,91,N1H 6V8,3,43.55618609310,-80.28252839030,,
24813,FIFE RD,190,N1H 8L4,4,43.51288368130,-80.27617388390,,
45977,CARERE CRES,15,,2,43.58186888880,-80.25512780630,,
4612,TERRAVIEW CRES,165,N1G 5A9,6,43.50839505930,-80.21269510320,,
13175,FERMAN DR,80,N1H 8B3,4,43.52797200310,-80.28733857020,,
5020,WESTWOOD RD,240,N1H 7W9,4,43.53191106940,-80.28707638230,,
37703,BURNS DR,19,N1H 7C3,3,43.55795476590,-80.28153792000,,
12145,HADATI RD,16,N1E 6M2,1,43.56510242070,-80.23938045810,,
12428,MOUNTFORD DR,35,N1E 0G6,1,43.56522434260,-80.23183570620,,
12734,LONDON RD W,240,N1H 8N8,3,43.54340461750,-80.26352779460,,
12736,GOSLING GDNS,124,N1G 5K6,6,43.50230800420,-80.19279880160,,
14960,SILVERCREEK PKY N,40,N1H 7X5,4,43.53465105110,-80.27461662220,,
15471,COLLEGE AVE W,302,N1G 4T6,5,43.51936711440,-80.24636184400,,
16129,RHONDA RD,41,N1H 6H1,4,43.53451619730,-80.27755341500,,
24097,BAGOT ST,105,N1H 8H4,3,43.54320692310,-80.26781541760,,
14783,LONDON RD W,240,N1H 8N8,3,43.54371051800,-80.26292812180,,
15036,BAGOT ST,121,N1H 5T8,3,43.54449569900,-80.26956165010,,
15097,BAYBERRY DR,71,NIG 4X7,5,43.53215975520,-80.21371168040,,
15870,WATER ST,295,N1G 2X5,5,43.52949240370,-80.25665602470,,
15873,JANEFIELD AVE,456,N1G 4R8,5,43.51707569530,-80.24256942320,,
25419,COUNTRY CLUB DR,120,N1E 3K7,2,43.57209309960,-80.26817835680,,
25549,RHONDA RD,49,N1H 7A4,4,43.53612828750,-80.27969549090,,
4935,COUNTRY CLUB DR,120,N1E 3K7,2,43.57176405910,-80.26882797510,,
4179,COLLEGE AVE W,302,N1G 4T6,5,43.52043467470,-80.24549590020,,
7648,WATERLOO AVE,358,N1H 7Y3,5,43.53148176490,-80.25960724150,,
20755,TERRAVIEW CRES,165,N1G 5A9,6,43.50947738330,-80.21011820760,,
23678,BAYBERRY DR,65,NIG 4X7,5,43.53187567270,-80.21439739960,,
14388,WOOLWICH ST,200,N1H 3V7,1,43.54823697400,-80.25379654140,,
20238,SILVERCREEK PKY N,40,N1H 7X5,4,43.53473466710,-80.27360928360,,
16202,TERRAVIEW CRES,165,N1G 5A9,6,43.50859129080,-80.21298071860,,
14895,MOUNTFORD DR,35,N1E 0G6,1,43.56525124860,-80.23190653200,,
15148,CONROY CRES,57,N1G 2V5,5,43.50953786520,-80.25370509350,,
14896,MOUNTFORD DR,35,N1E 0G6,1,43.56477039870,-80.23256864110,,
17905,MOUNTFORD DR,35,,1,43.56510528650,-80.23366743790,,
17906,TERRAVIEW CRES,165,N1G 5A9,6,43.50921244420,-80.21096571510,,
15478,ONTARIO ST,26,N1E 7K1,1,43.54499642870,-80.24003654760,,
7841,TERRAVIEW CRES,165,N1G 5A9,6,43.50967332820,-80.21081744420,,
6785,PTARMIGAN DR,39,N1C 1E8,6,43.50008174700,-80.24243174290,,
9677,GRANGE RD,426,N1E 7E4,1,43.56754589050,-80.22301911930,,
23287,VICTORIA RD S,1035,N1L 0H5,6,43.53145248870,-80.19669781040,,
34707,VICTORIA RD S,1035,N1L 0H5,6,43.53026053620,-80.19527061430,,
27754,SILVERCREEK PKY N,65,N1H 7R9,3,43.53601184150,-80.27417148360,,
13335,JANEFIELD AVE,224,N1G 2L6,5,43.51767803850,-80.24369682910,,
20431,GORDON ST,1155,,6,43.51776056900,-80.20700486090,,
31488,GORDON ST,1155,N1L 1S8,6,43.51820621070,-80.20639059570,,
39213,GORDON ST,1155,,6,43.51779035760,-80.20695606440,,
40631,GORDON ST,1155,,6,43.51772510970,-80.20705220940,,
46498,CARDIGAN ST,60,N1H 3Z6,2,43.55009434870,-80.25440162370,,
46499,CARDIGAN ST,60,N1H 3Z6,2,43.55009434870,-80.25440162370,,
46338,WATERFORD DR,43,N1L 0J6,6,43.51649290160,-80.17636992170,,
11077,GOSLING GDNS,124,N1G 5K6,6,43.50126664750,-80.19234300190,,
11081,HADATI RD,16,N1E 6M2,1,43.56478986220,-80.23905504850,,
11083,BAGOT ST,107,N1H 8H5,3,43.54352221470,-80.26820048200,,
6073,WOODLAWN RD E,23,N1H 7G6,2,43.56455469410,-80.27304983640,,
13000,WOODLAWN RD E,19,N1H 7B1,2,43.56489356140,-80.27452524670,,
14730,RHONDA RD,49,N1H 7A4,4,43.53551492600,-80.28023313390,,
15086,WYNDHAM ST S,60,N1E 7H7,1,43.54256187820,-80.24217755470,,
14569,JANEFIELD AVE,454,N1G 4R8,5,43.51679713030,-80.24295923640,,
12490,MOUNTFORD DR,35,N1E 0G6,1,43.56476056200,-80.23251430770,,
25413,SILVERCREEK PKY N,201,N1H 3T4,3,43.54356230570,-80.28437103580,,
23084,EDINBURGH RD S,920,N1G 5C5,6,43.51214318110,-80.21061990660,,
23088,WILLOW RD,539,N1H 7G3,4,43.53351923540,-80.28992342970,,
22920,CONROY CRES,57,N1G 2V5,5,43.50953786520,-80.25370509350,,
23106,RHONDA RD,41,N1H 6H1,4,43.53457962980,-80.27837693110,,
25641,WATER ST,119,N1G 1A8,5,43.53587113600,-80.24598515790,,
20853,SILVERCREEK PKY N,40,N1H 7X5,4,43.53429941560,-80.27416371600,,
23917,STUART ST,10,N1E 6T4,1,43.55034940820,-80.24468024770,,
27946,GRANGE RD,415,N1E 0C4,1,43.56628764490,-80.22218963910,,
7108,GOODWIN DR,37,,6,43.50364077140,-80.18687065930,,
7663,RHONDA RD,41,N1H 6H1,4,43.53432731140,-80.27815615700,,
4786,GORDON ST,941,N1G 4R9,5,43.52226504080,-80.21472111310,,
4328,DAWSON RD,39,,3,43.54642501480,-80.27260815210,,
4329,WOODLAWN RD E,19,N1H 7B1,2,43.56489356140,-80.27452524670,,
8753,CLAIRFIELDS DR E,151,N1L 1P5,6,43.50684895640,-80.18836949840,,
11264,LONDON RD W,240,N1H 8N8,3,43.54435886090,-80.26351896450,,
8162,MOUNTFORD DR,35,N1E 0G6,1,43.56513962840,-80.23368474490,,
8430,MARKSAM RD,180,N1H 8G5,4,43.53853122670,-80.29212863570,,
27016,GREENGATE RD,31,N1H 6R3,3,43.54348041320,-80.28279357070,,
27984,WILLOW RD,234,N1H 7C6,3,43.54089307000,-80.27669879590,,
23912,WOODLAWN RD E,88,N1E 1B7,2,43.57147148380,-80.27073128010,,
23995,CONROY CRES,105,N1G 2V5,5,43.50920095870,-80.25119567440,,
17902,BRISTOL ST,281,N1H 8J3,5,43.53273959470,-80.25791941020,,
15498,WORTON AVE,2,N1H 7C5,4,43.51375038930,-80.27722779460,,
9881,COLLEGE AVE W,302,N1G 4T6,5,43.51989720860,-80.24563958000,,
9882,GRANGE RD,415,N1E 0C4,1,43.56628764490,-80.22218963910,,
6551,BAGOT ST,105,N1H 8H4,3,43.54320692310,-80.26781541760,,
9028,RODGERS RD,66,N1G 4Y5,6,43.51244023910,-80.21631884400,,
6087,WESTWOOD RD,93,N1H 7J7,4,43.53232781610,-80.28104101030,,
6331,COUNTRY CLUB DR,120,N1E 3K7,2,43.57232232750,-80.26877559320,,
8579,ONTARIO ST,26,N1E 7K1,1,43.54499642870,-80.24003654760,,
8947,CHRISTOPHER CRT,8,N1G 4N7,5,43.51096804830,-80.23918334530,,
5511,RHONDA RD,49,N1H 7A4,4,43.53528043200,-80.27852913930,,
7228,JANEFIELD AVE,454,N1G 4R8,5,43.51679713030,-80.24295923640,,
9223,LONDON RD W,240,N1H 8N8,3,43.54373613950,-80.26342433110,,
12135,BRISTOL ST,281,N1H 8J3,5,43.53273959470,-80.25791941020,,
23457,WOODLAWN RD E,527,N1E 5J9,2,43.57780175910,-80.25795471860,,
12418,GRANGE RD,426,N1E 7E4,1,43.56755538820,-80.22315917320,,
6077,COLLEGE AVE W,302,N1G 4T6,5,43.52121170450,-80.24612833680,,
6099,COLLEGE AVE W,302,N1G 4T6,5,43.52017290980,-80.24585557700,,
13646,SUMMERFIELD DR,255,N1L 0E1,6,43.51843655560,-80.17911941000,,
8769,GOODWIN DR,37,N1L 0E6,6,43.50364077140,-80.18687065930,,
8750,WATER ST,295,N1G 2X5,5,43.53006838660,-80.25610888300,,
15371,MOUNTFORD DR,35,N1E 0G6,1,43.56507252310,-80.23379733550,,
14201,WOODLAWN RD E,94,N1E 1B7,2,43.57381105370,-80.27230133640,,
15725,RHONDA RD,49,N1H 7A4,4,43.53581644370,-80.27952062660,,
20467,GREENGATE RD,31,N1H 6R3,3,43.54351900040,-80.28358264710,,
16109,GREENGATE RD,31,N1H 6R3,3,43.54301651230,-80.28218173810,,
14500,MOUNTFORD DR,35,N1E 0G6,1,43.56529784700,-80.23186778550,,
12839,GOSLING GDNS,124,N1G 5K6,6,43.50077333840,-80.19180775770,,
10421,LONDON RD W,240,N1H 8N8,3,43.54391983050,-80.26397763580,,
15285,WOODLAWN RD E,19,N1H 7B1,2,43.56489356140,-80.27452524670,,
15114,BAGOT ST,121,N1H 5T8,3,43.54386531480,-80.26928660240,,
23638,LONDON RD W,240,N1H 8N8,3,43.54404065480,-80.26409242540,,
22683,WYNDHAM ST S,60,N1E 7H7,1,43.54256187820,-80.24217755470,,
22644,JANEFIELD AVE,454,N1G 4R8,5,43.51679713030,-80.24295923640,,
22553,ELMIRA RD N,355,N1K 1S5,4,43.53384695410,-80.30548700320,,
20744,GORDON ST,1055,N1G 4X9,6,43.52025650860,-80.20992478540,,
22251,PAISLEY RD,700,N1K 1A3,4,43.53107146290,-80.27329690180,,
31657,RODGERS RD,66,N1G 4Y5,6,43.51271554880,-80.21713106720,,
20589,WOODLAWN RD E,23,N1H 7G6,2,43.56455469410,-80.27304983640,,
23098,CLAIRFIELDS DR E,151,N1L 1P5,6,43.50717927600,-80.18759365980,,
20588,WILLOW RD,234,N1H 7C6,3,43.54089307000,-80.27669879590,,
23047,WYNDHAM ST S,60,N1E 7H7,1,43.54256187820,-80.24217755470,,
23054,HADATI RD,16,N1E 6M2,1,43.56561057960,-80.23940471100,,
18545,WOODLAWN RD E,23,N1H 7G6,2,43.56455469410,-80.27304983640,,
14974,RHONDA RD,49,N1H 7A4,4,43.53533472200,-80.28005008400,,
14975,GOODWIN DR,39,N1L 0E5,6,43.50424287310,-80.18619701480,,
17616,CONROY CRES,53,N1G 2V5,5,43.50971165930,-80.25396082790,,
26041,BRISTOL ST,281,N1H 8J3,5,43.53273959470,-80.25791941020,,
22899,TERRAVIEW CRES,165,N1G 5A9,6,43.50954135120,-80.21034162950,,
29062,PAISLEY RD,700,N1K 1A3,4,43.53056854740,-80.27522349860,,
24931,WYNDHAM ST S,60,N1E 7H7,1,43.54256187820,-80.24217755470,,
29650,DAWN AVE,210,N1G 5L5,6,43.50564525060,-80.19580395130,,
25121,GOODWIN DR,39,N1L 0E5,6,43.50424287310,-80.18619701480,,
26779,MARKSAM RD,180,N1H 8G5,4,43.53811187260,-80.29242867290,,
17080,CLAIRFIELDS DR E,151,N1L 1P5,6,43.50724075440,-80.18807389980,,
14987,CLAIRFIELDS DR E,151,,6,43.50711423160,-80.18706225040,,
14988,COUNTRY CLUB DR,120,N1E 3K7,2,43.57260948950,-80.27015145150,,
4824,MOUNTFORD DR,35,N1E 0G6,1,43.56487377050,-80.23370711090,,
9455,LONDON RD W,240,N1H 8N8,3,43.54356456190,-80.26436850470,,
9222,COUNTRY CLUB DR,120,N1E 3K7,2,43.57166767240,-80.26879942150,,
16107,BAGOT ST,107,N1H 8H5,3,43.54352221470,-80.26820048200,,
12982,EDINBURGH RD S,920,,6,43.51228194980,-80.21042812760,,
15087,IMPERIAL RD S,30,N1K 1Y5,4,43.52626596780,-80.28678647110,,
15073,HADATI RD,16,N1E 6M2,1,43.56470715530,-80.23991507660,,
12121,BURNS DR,80,N1H 6V9,3,43.55552041090,-80.28246390940,,
17282,BARD BLVD,105,N1L 0E2,6,43.52158808260,-80.18258051590,,
15730,PTARMIGAN DR,60,N1C 1E5,6,43.49861580320,-80.24493259610,,
17260,GRANGE RD,426,N1E 7E4,1,43.56788960490,-80.22325417230,,
22459,GOODWIN DR,43,N1L 0E8,6,43.50315222510,-80.18572126550,,
15215,IMPERIAL RD S,30,N1K 1Y1,4,43.52622550680,-80.28719289210,,
15217,SILVERCREEK PKY N,201,N1H 3T4,3,43.54389253510,-80.28496458560,,
10021,SCHRODER CRES,31,N1E 7M6,1,43.55738478640,-80.22778959460,,
11990,ONTARIO ST,26,N1E 7K1,1,43.54499642870,-80.24003654760,,
8611,COLLEGE AVE W,302,N1G 4T6,5,43.52024792070,-80.24428576930,,
17224,WILLOW RD,755,N1K 2A2,4,43.52678474590,-80.30136113300,,
14962,CONROY CRES,91,N1G 2V5,5,43.50903640430,-80.25164733140,,
15956,WATERLOO AVE,358,N1H 7Y3,5,43.53148176490,-80.25960724150,,
6955,PTARMIGAN DR,60,N1C 1E5,6,43.49928017640,-80.24492457910,,
6923,RODGERS RD,66,N1G 4Y5,6,43.51232669580,-80.21693616230,,
6924,GRANGE RD,426,N1E 7E4,1,43.56761786130,-80.22381904590,,
17255,BARD BLVD,105,N1L 0E2,6,43.52165177830,-80.18354534780,,
17506,CLAIRFIELDS DR E,151,,6,43.50679084540,-80.18751726470,,
17453,WOODLAWN RD E,23,N1H 7G6,2,43.56455469470,-80.27304983590,,
24201,RHONDA RD,49,N1H 7A4,4,43.53500626760,-80.27857960250,,
24038,FIFE RD,190,N1H 8L4,4,43.51296743750,-80.27627261860,,
13653,JANEFIELD AVE,458,N1G 4R8,5,43.51646482430,-80.24268551860,,
12875,FERMAN DR,90,N1H 8E6,4,43.52786711840,-80.28913267740,,
15807,CONROY CRES,53,N1G 2V5,5,43.50971165930,-80.25396082790,,
17826,BAGOT ST,121,N1H 5T8,3,43.54385408300,-80.26881672040,,
14978,MOUNTFORD DR,35,N1E 0G6,1,43.56499154800,-80.23376089060,,
14234,GRANGE RD,426,N1E 7E4,1,43.56753596220,-80.22295207700,,
12682,GREENGATE RD,31,N1H 6R3,3,43.54361217940,-80.28298639000,,
28147,RHONDA RD,35,N1H 6H1,4,43.53430107290,-80.27787452620,,
23219,GORDON ST,941,N1G 4R9,5,43.52230010190,-80.21458033740,,
22757,CONROY CRES,53,N1G 2V5,5,43.50971165930,-80.25396082790,,
25332,COUNTRY CLUB DR,120,N1E 3K7,2,43.57271919090,-80.26952662320,,
25576,RHONDA RD,49,N1H 7A4,4,43.53566816140,-80.27962882400,,
22478,ONTARIO ST,26,,1,43.54499642870,-80.24003654760,,
38698,TERRAVIEW CRES,165,N1G 5A9,6,43.50967704200,-80.21126582280,,
26085,GRANGE RD,415,N1E 0C4,1,43.56628764490,-80.22218963910,,
23575,FERMAN DR,80,N1H 8B3,4,43.52833280570,-80.28784334310,,
23721,GORDON ST,1550,N1L 1C7,6,43.50753108100,-80.19424168550,,
23816,GOSLING GDNS,124,N1G 5K6,6,43.50123114490,-80.19229797560,,
24079,EDINBURGH RD S,383,N1G 2K7,5,43.52281179660,-80.23976778070,,
6023,WOODLAWN RD E,19,N1H 7B1,2,43.56489356140,-80.27452524670,,
9174,MARKSAM RD,180,N1H 8G4,4,43.53727685910,-80.29136855790,,
6489,VICTORIA RD N,427,N1E 5J9,2,43.57761521130,-80.25736261260,,
6491,GRANGE RD,426,N1E 7E4,1,43.56759846020,-80.22360789310,,
5963,BARD BLVD,105,N1L 0E2,6,43.52104201310,-80.18269939910,,
8916,PAISLEY RD,700,N1K 1A3,4,43.53047364110,-80.27347277800,,
12536,WATERLOO AVE,358,N1H 7Y3,5,43.53148176490,-80.25960724150,,
5782,CLAIRFIELDS DR E,151,N1L 1P5,6,43.50676110300,-80.18755750340,,
7230,LONDON RD W,240,N1H 8N8,3,43.54367924180,-80.26298518720,,
7159,HADATI RD,16,N1E 6M2,1,43.56442719990,-80.24011482020,,
8867,RODGERS RD,66,N1G 4Y5,6,43.51285414350,-80.21692940400,,
11326,GREENGATE RD,31,N1H 6R3,3,43.54268821190,-80.28239549310,,
16714,PTARMIGAN DR,60,N1C 1E5,6,43.49893446710,-80.24504201550,,
14796,WOODLAWN RD E,23,N1H 7G6,2,43.56455469410,-80.27304983640,,
14462,BAGOT ST,105,N1H 8H4,3,43.54320692310,-80.26781541760,,
8939,WORTON AVE,2,N1H 7C5,4,43.51368344640,-80.27739418900,,
9129,WILLOW RD,234,N1H 7C6,3,43.54089307000,-80.27669879590,,
8942,TERRAVIEW CRES,165,N1G 5A9,6,43.50925821980,-80.21103875970,,
8080,SPEEDVALE AVE W,350,N1H 7M7,4,43.54168015330,-80.29019100080,,
7134,GORDON ST,941,N1G 4R9,5,43.52278884580,-80.21531976970,,
5515,GOODWIN DR,45,,6,43.50298186630,-80.18642260610,,
